id_registro,volumen_mb_sesion,frecuencia_dia,hora_predominante,duracion_seg,destino_externo,puerto_no_estandar,etiqueta
H0311,276.9683217558813,256.0703189929721,2.8727372142771292,30.882458859314404,0,0,maliciosa
H0312,327.17420125799157,216.82744508921743,1.8760480698476412,55.35679446210227,0,1,maliciosa
H0313,77.80607915876911,8.350812237246892,7.999446991857257,104.98717721287689,1,0,benigna
H0314,184.19872343596083,150.4655004891555,0.8924275760108751,29.223001665411907,1,0,maliciosa
H0315,45.7483072922808,78.77515703300021,12.690862345694578,47.80282925727809,0,1,benigna
H0316,488.2641562987459,182.01906531702974,2.1056438219932105,12.558993213655848,0,1,maliciosa
H0317,39.204100258307264,14.335212097625813,15.183780536891001,66.48750962971381,0,1,benigna
H0318,314.12547851221217,186.9403441370542,2.2099774389370497,15.768806042804972,0,1,maliciosa
H0319,22.75573419120873,130.6346575234834,13.022035463396602,132.4043883834726,0,0,benigna
H0320,47.27780840146942,45.19043031143994,10.707059734596765,77.09756904422439,0,0,benigna
H0321,20.399784971312133,79.59864873569579,9.854527249225615,142.77254446527093,1,0,benigna
H0322,75.47053694859723,4.310451402033777,11.678440968594494,68.6647483987992,0,0,benigna
H0323,2.0150876504235953,57.4943469679028,18.152126649676273,71.04874945227262,0,0,benigna
H0324,160.39112679722834,328.5204810192492,1.7705064228163159,25.4200895184625,0,0,maliciosa
H0325,250.79778432413332,138.63890929106884,20.64532495860423,43.514803226484204,1,1,maliciosa
H0326,371.57873554540384,364.9130137190888,3.159324181004618,68.7363055370339,0,1,maliciosa
H0327,69.56338926641871,38.85430881171721,9.059157146821729,136.72430157887936,1,1,benigna
H0328,437.6332232526212,210.67376797256622,2.4243239810858963,19.43795375171737,1,1,maliciosa
H0329,100.2666579607108,217.48813390895262,4.283103614662762,51.15385439796774,1,1,maliciosa
H0330,469.83065816952535,333.38910824075333,2.6977309216662637,29.632846786156282,1,1,maliciosa
H0331,131.9351755218115,335.2915145978738,22.818738645013884,5.039395537179907,1,1,maliciosa
H0332,49.61034171475253,21.75607748994082,7.81766585629383,120.55010967509321,0,0,benigna
H0333,6.5897664270822816,113.55125872288154,0.9397378868208597,2.8145950785389964,1,1,maliciosa
H0334,73.21010196549776,34.360131802715756,11.537794062942892,31.420227067205985,0,0,benigna
H0335,310.7540145397236,279.1403958139813,0.9423308078925733,21.130422889492507,1,1,maliciosa
H0336,85.42686418732714,29.71699445308755,14.268081228398485,139.15545171069556,0,0,benigna
H0337,112.78654640554676,86.94949359547023,16.355357919920497,163.81592950528187,0,0,benigna
H0338,6.182182041922232,46.31252123262557,9.99542928442867,245.79177572773148,0,0,benigna
H0339,5.535005356904243,36.88367274673615,13.289180071860427,52.040036124655835,0,0,benigna
H0340,43.96331644239383,30.772180999373532,7.3135742044747065,177.77167569470245,1,0,benigna
H0341,188.83876652392087,235.90836889389672,1.6175713667614013,43.54524429931254,0,1,maliciosa
H0342,483.6797123806738,261.86154725014956,1.2675137385513018,19.438537668715178,1,1,maliciosa
H0343,319.9630309200852,297.8363252015263,2.9127572836608904,28.13417978726737,0,1,maliciosa
H0344,104.92514627933426,468.67059032703906,4.187243022636184,25.703090018477916,1,1,maliciosa
H0345,289.26073677236377,375.3804695345615,0.8707051986958146,30.087841529160187,1,1,maliciosa
H0346,72.70257115641674,78.34504053288902,10.829259667471337,71.41565223023034,0,0,benigna
H0347,65.28396940913439,173.7331638423975,3.383465878968162,31.118478219374115,1,0,maliciosa
H0348,77.15612650195392,92.1543168072142,15.965596455130026,198.6734299087063,0,0,benigna
H0349,50.30982037897921,65.13287139779277,11.416322463477576,96.17635469224166,0,0,benigna
H0350,565.7337659224129,16.689324036968713,22.10676503919547,21.48076371406907,1,1,maliciosa
H0351,5.868839434544249,72.22759679574465,10.175322686657513,135.8440397036888,1,0,benigna
H0352,12.210695449564959,67.83635905087687,11.402469220569394,74.9431686550922,0,0,benigna
H0353,451.478111354921,155.429985657781,4.672781851436916,4.685392803068588,0,0,maliciosa
H0354,435.7336440938904,290.02489786379067,2.077802503809334,17.090835955669064,1,1,maliciosa
H0355,359.291674334134,476.3828756831764,2.288522134927947,3.929874769365579,1,0,maliciosa
H0356,248.40264657534132,137.35769468697998,4.310503142223471,2.5667788368728885,1,0,maliciosa
H0357,7.545158163189129,81.50822417963909,10.858687815489839,99.54503517726447,1,0,benigna
H0358,677.563212899387,288.880833066546,2.5236753141876718,2.0305488037648836,1,1,maliciosa
H0359,19.590813736511997,44.35519717482097,7.489228377716778,68.62467582749896,0,0,benigna
H0360,25.558324175041264,238.20598748093295,0.0,53.50824929625883,1,0,maliciosa
H0361,39.47130209848537,100.3576941368382,18.593649188010893,162.85574530340787,1,0,benigna
H0362,67.4450483087015,90.21633808020259,11.090055917425278,77.34360437657969,0,1,benigna
H0363,32.25116452784565,17.858784509571663,10.272350702058349,172.34193441043988,1,0,benigna
H0364,120.64963779772856,69.5037655849348,23.0,51.810666071614094,1,1,maliciosa
H0365,18.075851415855606,95.03003551302142,10.878077038544355,165.03440913599525,0,0,benigna
H0366,922.3361547803459,164.86823377014542,4.163976667698071,4.238784151353599,1,0,maliciosa
H0367,457.76191996382533,420.32813992732923,22.289134702676943,2.363589241679687,1,0,maliciosa
H0368,47.05425364342105,13.693669577843757,16.89883139369856,174.45394315538715,1,1,benigna
H0369,40.702835118295674,35.14765903576888,12.0671350556116,148.76556775490963,1,0,benigna
H0370,59.25797004524547,97.13533410539506,14.047322232197917,17.62610140928443,1,0,benigna
H0371,25.92883758873184,116.68541812295285,11.215348141132946,104.42838928289986,0,0,benigna
H0372,417.9598623155543,73.58282673216652,3.1889952230713106,56.12523366921767,1,1,maliciosa
H0373,323.0893185974106,217.955859515776,0.0,2.1688964442015184,1,0,maliciosa
H0374,125.64908242151989,118.83725409034768,23.0,42.76059150199363,1,0,maliciosa
H0375,62.15356931548949,39.18870095579756,9.423294793324118,146.7694652854841,0,1,benigna
H0376,1018.9251266516961,367.8738046444817,1.0323903911436534,22.74198877096918,1,0,maliciosa
H0377,52.29310455201688,70.80090683304267,15.418440366743907,228.30127925667648,0,0,benigna
H0378,26.518155590421436,81.27517662629162,14.6788647706017,112.9660938737731,1,0,benigna
H0379,22.345546451524182,106.50745146364589,10.578382874161512,18.586687777554985,0,0,benigna
H0380,66.17362958683515,65.65946735071128,8.959525805736126,75.90018891452445,0,0,benigna
H0381,8.016631039007962,67.95077473926051,19.683058337814543,73.30971209435441,0,0,benigna
H0382,48.828006341396524,24.123586074190555,7.51291602371373,63.879415392515185,0,0,benigna
H0383,707.9511011505617,406.38218212444247,20.202664296094255,27.105331917356217,1,1,maliciosa
H0384,21.978334290755015,122.11512370651093,23.0,16.536373309120258,1,1,maliciosa
H0385,70.28781706620332,35.568651139349086,13.51752062189302,153.5317939169115,1,0,benigna
H0386,31.334497349300094,98.64492672163146,12.159624898756611,127.1895461574538,1,0,benigna
H0387,36.63961199186712,82.85230408820254,11.42241891963566,46.582843868391365,0,0,benigna
H0388,85.00117595426157,106.19622155328582,13.801937990554624,29.606475285681938,0,0,benigna
H0389,16.80070832016608,69.89377107747619,9.62409729536585,31.92580274174321,0,0,benigna
H0390,220.2519303195126,227.49791818177513,0.23542818972391788,56.666984481108926,1,1,maliciosa
H0391,165.0785607401792,360.847123629904,0.19001094399617124,12.255506437279827,1,1,maliciosa
H0392,21.507554360262716,50.171593959504634,9.549619939894045,51.2920691210322,0,0,benigna
H0393,10.07156602935131,79.12184789325354,6.180098433386064,14.83570593104723,1,0,benigna
H0394,24.795973197706388,37.94796828557931,14.156387588980062,17.981939844988872,0,0,benigna
H0395,43.19031093627803,15.670562299872401,10.74434659857489,103.21260403261928,1,0,benigna
H0396,2.380773567971623,31.42406757161197,9.69856657101947,52.604629657374716,0,1,benigna
H0397,140.24061134572722,155.27681155918415,21.949204317977102,37.22542113021548,1,0,maliciosa
H0398,57.628344782148375,44.45069610323569,10.059691229113222,92.92114053490883,0,0,benigna
H0399,37.950717281287424,142.1238704263293,13.448795185367958,54.2110455040681,0,0,benigna
H0400,456.16806334594946,267.6739283558825,2.2381877853527525,50.49001026127837,1,0,maliciosa
H0401,665.8379099958863,232.22576318158767,5.659244387929584,25.629149621597236,1,0,maliciosa
H0402,94.56725083987207,75.92685444055435,15.124331113148425,84.5429032927693,1,0,benigna
H0403,61.92279513223986,72.9635445363212,20.995422047807512,102.33564245086909,1,0,benigna
H0404,54.17335306511176,91.76086055397573,13.23317149653829,66.08220862326243,1,0,benigna
H0405,42.17703793304184,77.2733159689744,13.103472402722364,163.99271409840517,0,0,benigna
H0406,43.43630950759909,47.70437333597576,12.739471933994603,166.925241677085,0,0,benigna
H0407,342.49743826069874,286.2600191231104,0.0,23.437950077316856,1,1,maliciosa
H0408,28.198461920333745,93.9111473644702,12.102383032134394,72.57588836752723,1,1,benigna
H0409,133.2544047985097,78.42560265852512,4.21128382696295,34.860039228867024,1,0,maliciosa
H0410,235.3597555326436,269.788811076614,4.576478687299194,17.692984642905806,0,0,maliciosa
H0411,318.8964827286639,449.49358491114754,23.0,7.333549875250579,1,0,maliciosa
H0412,29.755241989598574,294.31748965178656,22.909034205319333,17.870584998781872,1,1,maliciosa
H0413,50.07093194736213,54.61858338293494,13.056618611793242,55.94262040385344,1,0,benigna
H0414,67.13057019330972,51.21033588838699,11.478359103412435,22.924609075091695,0,0,benigna
H0415,29.462597237251885,80.33328557827937,9.129170255987873,155.03053898850732,0,0,benigna
H0416,27.662888834331657,30.016943189038052,12.8514837851287,261.93127037018075,1,0,benigna
H0417,74.56150707905543,119.45189621153182,10.032817468297061,166.36795341768322,0,0,benigna
H0418,63.53546437275054,92.6166789665726,13.605674171910097,54.90517514963003,0,0,benigna
H0419,26.210151862357627,111.15436868535835,15.042948276799363,98.98386043967245,1,0,benigna
H0420,81.96465868857487,31.0540437938941,6.303912147363222,53.14218671609624,0,0,benigna
H0421,74.09489006566274,47.17022432636301,14.470188960325405,96.57881664062783,0,0,benigna
H0422,772.8225404203754,216.6322597510246,2.0830473835895487,4.178027460114357,1,1,maliciosa
H0423,72.599422430386,35.85096563280393,9.226941974568359,71.59825309638053,0,0,benigna
H0424,76.5784533200717,86.78105646412695,12.458068872076147,70.20124559769707,0,1,benigna
H0425,35.47926056431175,143.1421000652743,18.48647048085158,49.91804682934668,0,0,benigna
H0426,9.170244357903641,64.28728084302,11.368290672628518,19.949652304849636,1,0,benigna
H0427,24.949573326544648,37.01411694068663,7.593559488947951,92.10252193124407,0,0,benigna
H0428,187.30453833740995,249.15071100085328,0.9250582878466902,21.46676165182378,1,0,maliciosa
H0429,503.7490867523734,299.22785347950196,23.0,40.8879705333039,1,1,maliciosa
H0430,348.4220760199316,264.7871414876485,3.2928042244089832,15.083521924015756,1,0,maliciosa
H0431,456.728314513173,308.5818854067219,22.095066149319393,43.38178970270509,1,1,maliciosa
H0432,18.78477047828439,65.75172016636265,11.261955406163944,131.76834955652717,1,0,benigna
H0433,494.92981418910074,97.7069124618612,1.4418873896093993,31.50645432164867,0,1,maliciosa
H0434,90.17092239326348,21.988312698344288,10.003109905586427,201.4827189862129,0,0,benigna
H0435,356.47403714532595,248.5149685956966,1.0209156743756176,19.13099950399902,1,1,maliciosa
H0436,333.1340939543868,62.962189711823214,1.5994774654357498,37.99977456192487,1,1,maliciosa
H0437,59.272511522352374,144.42446757255357,23.0,54.681090586846366,1,1,maliciosa
H0438,197.0567072320282,206.03461567572978,23.0,5.921585174448911,0,1,maliciosa
H0439,57.067000243832396,17.865521897874345,18.895814135777282,95.45599019173065,0,0,benigna
H0440,15.684369251294918,34.44169036287127,9.008215800654831,125.4026247995898,0,0,benigna
H0441,6.357040857942785,72.31979055049304,15.660049302087176,110.20926760073722,0,0,benigna
H0442,438.1192361618984,226.09400129084852,22.287741503003886,18.282134317088477,0,1,maliciosa
H0443,134.1442999171773,124.06197281703717,10.97556620353292,44.74445083969066,1,0,benigna
H0444,15.741852225690273,104.38682252040395,16.2136249669139,110.90316578169409,1,0,benigna
H0445,733.4215139803139,274.33234605439145,2.179324896854083,27.149233717539282,1,0,maliciosa
H0446,15.30738747066738,65.15597022574539,14.643432775600642,96.3596525221948,0,0,benigna
H0447,67.09793530658479,35.48643201343668,13.528566613771353,130.1509280823984,1,0,benigna
H0448,563.4674347862071,181.58846196360457,3.0651697194711627,2.983158719632211,1,0,maliciosa
H0449,127.52928394828598,331.6855530614586,2.995770203928032,2.2708435297915983,1,0,maliciosa
H0450,53.97915710318577,68.81664499258419,10.80690661854745,71.04238888665625,0,0,benigna
H0451,72.61635432453959,95.33543611276261,15.360933887392445,69.85963394290664,1,0,benigna
H0452,523.0740092532014,196.86598128533728,2.1911533433153645,36.21014995985121,1,1,maliciosa
H0453,363.71527809272163,14.847216459814206,21.518194991740597,5.235150906193212,1,1,maliciosa
H0454,65.76085338630116,261.0619522816948,22.680145751575843,71.09391498816852,1,0,maliciosa
H0455,426.0916006562149,27.77636823483914,4.04089646216555,33.70087863489979,1,0,maliciosa
H0456,30.356958939724876,28.549421210728497,6.700289096341327,150.9853315625523,1,0,benigna
H0457,54.57435097095364,29.638556340664564,13.56745953925724,84.3049416142555,0,0,benigna
H0458,83.1504052109658,25.51373181060238,11.38856922594472,54.06549496988306,0,0,benigna
H0459,202.93129609873307,407.41328781780226,4.0069162143385935,41.53869262706701,1,0,maliciosa
H0460,11.938985113434107,106.6052354716459,8.060914171100206,104.57043512776812,1,0,benigna
H0461,21.017466929191418,77.70908987993789,8.07881953317504,219.36353432920805,1,0,benigna
H0462,449.1695087155761,43.0004098364239,5.17218546668532,24.268636533523022,1,0,maliciosa
H0463,58.9562037796904,91.06170772739034,14.57903986331537,53.17950755702178,0,0,benigna
H0464,47.79248678618177,26.1247192191546,8.924131216033366,72.1653100320079,0,0,benigna
H0465,50.14423321806743,16.139802560026446,12.236202080723393,177.89183449175636,0,0,benigna
H0466,559.5309270433667,552.0658436048567,3.413811107430187,16.515757094037767,0,0,maliciosa
H0467,70.73344694775567,88.19405888223544,7.7410776329721624,60.04300972988655,0,0,benigna
H0468,41.46080261216674,7.820893069711303,8.084261050730637,78.65030918875324,0,0,benigna
H0469,919.2092479423909,138.80192991928038,2.6248667671028736,57.178082744536475,1,0,maliciosa
H0470,712.262435369227,49.26396258677508,1.6969864913718853,18.76741054600529,0,0,maliciosa
H0471,81.4383652383037,121.13217870805326,19.097557385340433,157.84719449216283,0,0,benigna
H0472,515.3657803253608,401.28740883494913,3.9308416034298155,30.058806680994092,1,0,maliciosa
H0473,45.44216034442865,76.79652316708922,10.910058894356007,136.23696359405687,0,0,benigna
H0474,26.925781118192432,37.081694300451915,10.076784466779065,126.59830058493387,0,0,benigna
H0475,33.75840071811632,68.86435643387559,20.469857807277897,161.54023576523866,0,0,benigna
H0476,325.1285138540928,23.91329867754129,2.9787887153767416,30.020453163717782,1,0,maliciosa
H0477,87.66953625667117,53.42540446116657,8.792421330670555,51.20810530671127,0,0,benigna
H0478,148.3413846999569,416.13017064159294,4.358378222032859,5.745576910485443,1,0,maliciosa
H0479,62.5816772186092,42.822061114896414,9.066624000448458,146.9761342393242,0,0,benigna
H0480,185.62600004488894,254.73401944354882,21.762055732939757,47.290226808272074,1,1,maliciosa
H0481,579.7231395199349,374.7695043458117,1.903626437861777,7.612955378368348,1,0,maliciosa
H0482,181.08608310919755,54.957277599600275,1.1758804235819331,65.59744060883031,1,1,maliciosa
H0483,36.88691369730358,5.33219921943423,10.484605242551424,123.01958882314229,0,0,benigna
H0484,465.17213760010674,144.03296041299515,6.150809129820578,9.546750195352491,1,0,maliciosa
H0485,2.9630362244083344,118.79266987256142,8.634052145561544,81.05295376099926,0,0,benigna
H0486,62.754033948377526,98.0988606049616,10.167138455753772,75.96344102795682,1,0,benigna
H0487,757.226046479066,130.46860392260027,1.3150342867111438,13.630441818253402,1,1,maliciosa
H0488,279.98814404385666,36.25315893196168,1.786001613008353,33.03367162943259,1,1,maliciosa
H0489,81.47956541241884,72.27356446481491,14.895409642832096,67.77864249081186,1,0,benigna
H0490,59.59907032919959,26.82310332269534,17.25494364387949,75.54014563934662,1,0,benigna
H0491,65.57671664120122,63.61266095318008,13.710213034897587,166.64868366301,0,0,benigna
H0492,75.03792574761732,92.81833426390423,12.93873681460209,26.566897873130102,0,0,benigna
H0493,58.6451430778385,34.835311696714044,10.990712010288856,64.89940184515883,0,0,benigna
H0494,9.431616779128476,13.64316135620004,10.498527965946707,127.86081852347957,0,0,benigna
H0495,323.56381872262295,22.052986645970634,3.5615090046801945,42.85816955042578,1,1,maliciosa
H0496,104.17119418627487,68.15601849941172,2.217450601838035,16.33244374250132,1,1,maliciosa
H0497,78.86409459208882,61.98090756276827,9.627664693935857,76.11893742848221,0,0,benigna
H0498,337.4897779071263,280.04813015544966,3.5944295681153635,27.09053060860988,0,1,maliciosa
H0499,299.75813764891615,399.29159067249,0.380992447973282,29.4981037709273,1,1,maliciosa
H0500,42.118889163759356,50.48062555114493,11.88094660794004,127.95800774629579,0,0,benigna
H0501,43.960465760327686,111.35738072875631,5.62151263571034,70.33986530923849,1,0,benigna
H0502,70.61800362024515,26.41121271519262,9.613707964286519,12.630521068017359,1,0,benigna
H0503,497.7132155533358,244.10190844899154,22.276685051029467,13.081330285179359,1,1,maliciosa
H0504,6.089906223441346,262.65187806505963,1.2148277080511805,34.498894049433446,1,1,maliciosa
H0505,125.86789629357986,257.2492231623406,1.3579625430442974,47.58441301793768,1,1,maliciosa
H0506,78.76231525626127,55.02929005295576,4.650397269176581,56.94817985025378,0,0,maliciosa
H0507,24.629056809487647,75.35355094990369,9.567523498075026,92.58072135384161,1,0,benigna
H0508,67.88945475904161,53.32570487201706,13.245378697693923,60.52390733440227,1,0,benigna
H0509,91.49343945739622,100.2550356983451,16.427831366210626,24.0164441004612,0,0,benigna
H0510,435.03087084354064,164.9626080198305,23.0,26.331704553596733,0,0,maliciosa
H0511,61.40088273800231,57.70487560688611,5.684652030023552,16.27802034200559,1,0,benigna
H0512,0.26981704821569963,29.094094116479113,16.726521761558246,39.32060018181327,0,0,benigna
H0513,458.5811253638295,143.8166067374912,22.688487016904357,6.797293973121267,1,1,maliciosa
H0514,385.8073397993793,423.9955100657729,4.222905212621734,31.198328731851483,1,1,maliciosa
H0515,1.8418865430941906,95.1864994949712,11.518439588506846,160.14801225324425,0,0,benigna
H0516,563.1237449766429,92.84472105800393,2.544069070158505,38.929940977658816,0,0,maliciosa
H0517,200.62023198874135,441.28828154302545,2.322172028836889,49.42450286092791,0,1,maliciosa
H0518,707.9562802366322,258.53726589707446,1.4246761370336796,38.64441941059261,1,0,maliciosa
H0519,468.35642647237864,266.1296583689831,3.5003429739913434,46.891946524945595,1,1,maliciosa
H0520,40.15604548252815,123.89756224947598,13.0663346764489,83.98689025333672,0,0,benigna
H0521,478.1041612244694,228.0903009850267,23.0,16.170391215951653,1,0,maliciosa
H0522,27.52905878029397,35.134427149005596,7.722376907733597,59.05626967739968,1,0,benigna
H0523,82.8973206347622,186.25781635457787,5.682336666951487,190.84897275072723,0,0,benigna
H0524,274.29665634871117,254.92781462708766,1.1286189575051573,42.69233701553213,1,1,maliciosa
H0525,52.321679236034456,7.267160713701344,13.030349839296285,52.9870434282151,0,0,benigna
H0526,50.03916923064844,47.36070120649529,7.932370682330216,88.020728980179,1,0,benigna
H0527,505.78503299481633,14.678262976029544,0.3578535036859727,65.64524323293405,1,0,maliciosa
H0528,260.7613574249599,204.242023084246,0.8108993853775175,14.925087356681042,1,1,maliciosa
H0529,5.523158753518281,105.66273226071394,12.386768518493955,98.18069513770808,0,0,benigna
H0530,25.9041447665147,107.00518655532181,9.926943678196157,78.33589258109842,1,0,benigna
H0531,454.4389536258551,331.9304347282455,21.37107265510286,13.933724454040949,1,0,maliciosa
H0532,330.0486568037109,127.21075763826254,0.19597675900836609,40.55621160256234,1,1,maliciosa
H0533,72.47750636721467,76.0618947376454,14.75609456152813,120.4801292302963,0,0,benigna
H0534,74.9335074570078,111.6624274762408,12.308072820927963,127.10117293761395,0,0,benigna
H0535,334.6213677420115,111.09570608185624,23.0,14.453982358288142,1,1,maliciosa
H0536,38.42260699442704,59.456628566630016,11.955947801501637,34.1078372005702,1,0,benigna
H0537,282.7022629024953,526.0187639893353,22.032899587801065,49.55597200766644,1,1,maliciosa
H0538,21.930479932098933,176.71606555035083,0.4876468138242027,41.83691965806939,0,1,maliciosa
H0539,78.54066017311766,46.94632528720581,5.996579167110603,15.819390543750217,0,0,benigna
H0540,27.891902882534342,3.015183525675681,11.081517463257828,142.20920789732065,1,0,benigna
H0541,431.22300870868094,152.27208806613294,4.636448679423648,27.053117434539846,1,1,maliciosa
H0542,112.3475650436742,142.93732158648328,0.46658647661537334,4.721754554662521,1,0,maliciosa
H0543,60.06215475479752,13.050044070902082,16.266580853872945,60.956802717373,0,0,benigna
H0544,59.59349934373475,54.804040881397455,10.042981175121522,54.4587928533514,1,0,benigna
H0545,17.48484614096118,127.13277891667352,18.174983907600208,156.2616155669552,1,0,benigna
H0546,42.28742908047718,24.252664770211936,2.6044426781987955,3.549179833139412,1,1,maliciosa
H0547,698.9967895989857,83.92567842973963,3.419069880575551,44.396340221975365,1,1,maliciosa
H0548,279.87358233947316,207.27419393322657,0.2744560565992282,34.88580205757252,0,1,maliciosa
H0549,56.62523927574172,60.181197052668495,14.461700229799554,48.016744043746094,1,0,benigna
H0550,232.96957480420457,424.7078608857966,1.0260079672850149,47.91189259351716,1,0,maliciosa
H0551,37.07842095965494,69.99668151870763,10.2110684035937,222.0549906007936,0,0,benigna
H0552,8.022368845838436,57.28008581731958,8.90088642615309,155.4635747176344,1,0,benigna
H0553,188.36334547362446,24.299811186929986,3.923122690500857,14.746384531648232,1,0,maliciosa
H0554,69.13576949150436,33.8474545166647,17.46542941929877,113.06103483631627,0,0,benigna
H0555,91.83205397761884,225.58817471799293,3.3011475755887227,54.27210040895386,1,1,maliciosa
H0556,96.25047121503977,107.45678985185786,17.839924016964442,96.77169578260192,1,0,benigna
H0557,828.2506779247607,29.983464556317188,1.2119617512518495,71.2810582173033,0,0,maliciosa
H0558,77.5709759370363,87.24950236246289,18.103009769042437,139.0015436721589,1,0,benigna
H0559,77.08911875940184,59.130367011426046,15.932285750616781,105.5542442944836,0,0,benigna
H0560,302.610238667075,428.09362476891386,1.4331614759019926,35.00019107047511,1,1,maliciosa
H0561,621.708990107535,171.37599699542915,3.3477075947075052,5.538813570978689,1,1,maliciosa
H0562,117.53603326489164,283.790448416578,1.551493090022115,2.4321483458448547,1,1,maliciosa
H0563,196.4349004344519,131.72368824477843,2.4736892364872913,42.70182160626003,1,1,maliciosa
H0564,0.5948790007767784,63.33053430623141,14.063508849616166,99.74362588893072,0,0,benigna
H0565,60.59070490713894,57.90690328910983,16.98071846036307,138.03153166711976,0,0,benigna
H0566,69.34818306246927,8.968204477165955,11.476246123985995,95.56355733931369,1,0,benigna
H0567,67.77389264562156,97.29649892420566,9.77946970203015,50.351296406073565,0,1,benigna
H0568,216.14307441987648,337.8427670297072,21.907151301938686,45.49629525206707,1,0,maliciosa
H0569,87.84183204988454,14.846430971207653,8.658683485588273,156.47396188493747,1,0,benigna
H0570,553.3404930157889,220.19890049516513,0.37529174382030583,24.04650967408394,1,0,maliciosa
H0571,1.930433503423096,76.21810415052533,11.237613838125233,87.43011001736241,1,0,benigna
H0572,216.6289534484132,206.01557547373116,23.0,27.476817191929424,0,1,maliciosa
H0573,289.0913787769956,299.7366521848361,0.9284604641963832,15.651759708102048,1,1,maliciosa
H0574,36.72341198788627,59.68894866959255,10.72981498143804,13.845474717947141,0,0,benigna
H0575,32.659564358056805,16.737552007354658,11.43408130678854,140.73523335961244,1,0,benigna
H0576,61.72874651696348,6.691302909088705,10.284122449659982,67.52498843110982,0,1,benigna
H0577,43.816932821284794,34.91521742232205,13.15988280319607,111.99119498313567,1,0,benigna
H0578,114.29020379288383,372.16554741418474,0.5847331367541427,9.93463231590324,1,1,maliciosa
H0579,37.07716734771131,40.38188062753526,11.730157385322402,17.808034780159588,0,0,benigna
H0580,59.51698444855102,73.4704765750554,9.21796083525533,33.608752445227395,1,0,benigna
H0581,352.9047049848551,280.6096312157191,5.695492503603309,38.70888423501872,0,1,maliciosa
H0582,40.50995448192332,18.293743673611132,15.84543947530307,20.203014044765922,0,0,benigna
H0583,573.9400547613089,172.2331857680846,2.8210539473476537,8.111009443130428,1,1,maliciosa
H0584,39.052201839251694,90.42009441708663,15.439819529062191,189.24812281089237,0,0,benigna
H0585,84.80328428520161,289.8655206220342,1.815035756022189,11.702713453845575,0,1,maliciosa
H0586,28.060820943931493,91.53966842710203,9.916214462398258,5.61085389094697,1,0,benigna
H0587,51.360071167025275,13.420456298841657,10.032708809961585,107.49236258430261,1,0,benigna
H0588,68.69675663603618,49.6616865872578,12.418351931677858,44.03837089260439,0,0,benigna
H0589,9.948283966989166,123.91714920523015,8.14945162795982,132.85333709301761,0,0,benigna
H0590,82.51741137197183,138.27547778773453,13.780894857020344,72.70255503374628,0,0,benigna
H0591,582.233529062017,30.64066005158199,7.111461195829719,30.739372798484546,1,1,maliciosa
H0592,248.1098852916247,210.85221286750837,3.7861948001730346,21.61834380352586,1,0,maliciosa
H0593,27.67990477553449,118.7003550381493,6.863168904167791,38.24550496226657,0,0,benigna
H0594,29.11921978652316,60.8240310935403,10.410471555314203,147.9336332568622,0,0,benigna
H0595,482.50029286827436,63.07416159681222,2.4357246771536727,2.5268574431849693,0,1,maliciosa
H0596,4.091576179911343,12.855732994221825,7.209222034594261,18.094886310014317,1,0,benigna
H0597,1.0260742802882916,3.559349363289428,12.840320322688306,90.91739589334207,1,0,benigna
H0598,34.33532933701953,10.74611653836346,11.980212851142465,132.0795587145672,0,0,benigna
H0599,88.17901542971362,11.667415085731903,14.988955746719498,45.125767956476395,1,0,benigna
H0600,53.282823698282435,38.14779202404801,13.710574127711467,227.1341742857848,0,0,benigna
H0601,275.5685496220094,259.725175044211,0.4552096978119191,2.00301572564166,1,1,maliciosa
H0602,31.70837060139642,65.63548677020205,11.033055204480872,118.013999982059,0,0,benigna
H0603,72.81400169126152,61.612725206852524,13.009193980893038,178.17240356378122,1,1,benigna
H0604,610.3255345319653,189.2933072091008,2.2313847744214135,21.62173474168513,1,1,maliciosa
H0605,53.45298023910177,35.10362558217099,11.48809814977082,228.55500517576172,1,0,benigna
H0606,30.1676633023544,74.32951648597928,11.15057734982318,120.33091367161427,0,0,benigna
H0607,68.29827771160879,67.66890350676479,13.03920154955234,43.91920267484359,0,0,benigna
H0608,33.33269609016109,95.15672192441393,12.197511782444442,127.20538394919396,1,0,benigna
H0609,75.14096539365046,79.25561534815344,13.773094545085632,122.82299469061081,0,0,benigna
H0610,58.30883829773491,56.54141242410879,16.00689202140812,36.779110593270964,1,0,benigna
H0611,222.17511792091068,212.72709072553295,0.5223059098249515,5.4495655288728635,1,1,maliciosa
H0612,6.401325639909778,46.179142775772036,14.997915885499554,67.130861388176,0,0,benigna
H0613,58.81502927914147,50.5395869513177,16.348858921562115,45.77509132966564,0,1,benigna
H0614,94.43027798352904,43.986119813680865,15.131828278795128,80.35929200017995,1,0,benigna
H0615,421.7999670425196,350.30654183348497,2.85432740062765,2.143390232180323,1,1,maliciosa
H0616,190.8153535208329,146.4919623482998,5.415693496097919,34.605102523079275,0,0,maliciosa
H0617,75.40493889183652,97.50227512098311,12.686436042383018,145.2530476731116,0,0,benigna
H0618,51.45305865728934,109.78860554897952,10.970280470750707,146.09295543719534,1,0,benigna
H0619,616.0731810224584,169.4478516948871,1.6077221335464542,18.70107762345056,1,1,maliciosa
H0620,14.258118858195246,194.25959951900126,23.0,32.3730244822967,1,1,maliciosa
